Date,Location,Demographic_Category,census,Up_to_date,Up_to_date_pct_agegroup
06/14/2023,NE,Female_Ages_12-17_yrs,77660,,
06/14/2023,NV,Ages_5-11_yrs,272779,6144,2.3
06/14/2023,MS,Ages_2-4_yrs,111722,33,0
06/14/2023,OR,Female_Ages_65-74_yrs,244571,130146,53.2
06/14/2023,PR,Sex_Male,1515721,160900,10.6
06/14/2023,NJ,Female_Ages_<5yrs,251641,2813,1.1
06/14/2023,PW,Female_Ages_75+_yrs,612,52,8.5
06/14/2023,NM,Ages_50-64_yrs,391195,121953,31.2
06/14/2023,SC,Female_Ages_2-4_yrs,87755,,
06/14/2023,NV,Female_Ages_5-11_yrs,133270,3025,2.3
06/14/2023,OH,Female_Ages_65-74_yrs,632609,283428,44.8
06/14/2023,PR,Ages_75+_yrs,313166,80005,25.5
06/14/2023,NY,Sex_Male,9447846,1598946,16.9
06/14/2023,SC,Female_Ages_75+_yrs,211895,,
06/14/2023,SD,Ages_25-49_yrs,267569,,
06/14/2023,WA,Male_Ages_75+_yrs,204030,150038,73.5
06/14/2023,TN,Male_Ages_25-49_yrs,1106001,,
06/14/2023,WV,Ages_65+_yrs,367011,119462,32.5
06/14/2023,WY,Male_Ages_25-39_yrs,60212,,
06/14/2023,AK,Female_Ages_40-49_yrs,40910,,
06/14/2023,AK,Male_Ages_18-24_yrs,38550,,
06/14/2023,AS,Sex_Female,23760,,
06/14/2023,CO,Female_Ages_18-24_yrs,251011,31598,12.6
06/14/2023,CT,Male_Ages_25-49_yrs,547897,85154,15.5
06/14/2023,DE,Female_Ages_25-39_yrs,94395,,
06/14/2023,CA,Female_Ages_50-64_yrs,3691412,1089708,29.5
06/14/2023,DC,Female_Ages_50-64_yrs,54334,,
06/14/2023,DC,Male_Ages_2-4_yrs,13459,,
06/14/2023,FM,Male_Ages_50-64_yrs,5853,,
06/14/2023,FL,Male_Ages_18-24_yrs,891179,,
06/14/2023,FL,Female_Ages_75+_yrs,1139456,,
06/14/2023,KS,Male_Ages_75+_yrs,83723,42725,51
06/14/2023,IA,Female_Ages_12-17_yrs,120987,11025,9.1
06/14/2023,LA,Female_Ages_25-39_yrs,489470,19872,4.1
06/14/2023,KY,Sex_Male,2201029,260449,11.8
06/14/2023,MS,Female_Ages_40-49_yrs,185878,8954,4.8
06/14/2023,MP,Ages_65+_yrs,3754,,
06/14/2023,MI,Male_Ages_25-49_yrs,1550754,,
06/14/2023,MP,Ages_<2yrs,1523,,
06/14/2023,NE,Male_Ages_<5yrs,67324,,
06/14/2023,MN,Male_Ages_<5yrs,179999,6556,3.6
06/14/2023,MN,Sex_Female,2829821,867572,30.7
06/14/2023,MO,Male_Ages_65+_yrs,470355,204712,43.5
06/14/2023,NH,Sex_Female,685918,,
06/14/2023,NE,Male_Ages_50-64_yrs,173842,,
06/14/2023,NH,Ages_12-17_yrs,94111,,
06/14/2023,NV,Female_Ages_<2yrs,34970,136,0.4
06/14/2023,NH,Male_Ages_12-17_yrs,48010,,
06/14/2023,NM,Ages_25-39_yrs,419631,54536,13
06/14/2023,ND,Ages_18-24_yrs,82822,4290,5.2
06/14/2023,NY,Male_Ages_75+_yrs,567726,283120,49.9
06/14/2023,NM,Female_Ages_<5yrs,59296,864,1.5
06/14/2023,NV,Ages_12-17_yrs,234285,10778,4.6
06/14/2023,NJ,Male_Ages_<2yrs,103025,981,1
06/14/2023,OK,Ages_25-49_yrs,1271860,92172,7.2
06/14/2023,PW,Female_Ages_<5yrs,561,,
06/14/2023,NV,Female_Ages_65+_yrs,262446,101591,38.7
06/14/2023,NY,Ages_65+_yrs,3296146,1477255,44.8
06/14/2023,SD,Female_Ages_25-49_yrs,128604,,
06/14/2023,SC,Female_Ages_<2yrs,55280,,
06/14/2023,SD,Female_Ages_5-11_yrs,41555,,
06/14/2023,VI,Ages_25-39_yrs,19023,252,1.3
06/14/2023,VI,Male_Ages_25-49_yrs,14510,219,1.5
06/14/2023,TX,Male_Ages_25-39_yrs,3220275,,
06/14/2023,UT,Ages_75+_yrs,146406,,
06/14/2023,WV,Female_Ages_40-49_yrs,110289,9470,8.6
06/14/2023,WA,Female_Ages_5-11_yrs,321269,32297,10.1
06/14/2023,WA,Male_Ages_2-4_yrs,144091,5986,4.2
06/14/2023,CO,Ages_2-4_yrs,202773,4886,2.4
06/14/2023,AR,Male_Ages_65+_yrs,233538,85469,36.6
06/14/2023,AL,Male_Ages_40-49_yrs,288821,12159,4.2
06/14/2023,AR,Female_Ages_75+_yrs,128590,46400,36.1
06/14/2023,CT,Male_Ages_75+_yrs,111782,79965,71.5
06/14/2023,AZ,Female_Ages_25-39_yrs,712987,75702,10.6
06/14/2023,CT,Female_Ages_40-49_yrs,222325,47243,21.2
06/14/2023,DC,Female_Ages_18-24_yrs,39911,,
06/14/2023,CT,Age_Unknown,,,
06/14/2023,GA,Female_Ages_50-64_yrs,1037956,168767,16.3
06/14/2023,CT,Female_Ages_65+_yrs,354242,221715,62.6
06/14/2023,FM,Ages_<2yrs,3793,,
06/14/2023,GA,Sex_Unknown,,3787,
06/14/2023,DE,Ages_<5yrs,54719,,
06/14/2023,GU,Female_Ages_2-4_yrs,4567,,
06/14/2023,HI,Female_Ages_75+_yrs,67921,42067,61.9
06/14/2023,ID,Female_Ages_65-74_yrs,89876,39047,43.4
06/14/2023,KY,Male_Ages_65+_yrs,333173,130089,39
06/14/2023,KY,Male_Ages_<2yrs,55202,263,0.5
06/14/2023,KY,Female_Ages_50-64_yrs,454052,78817,17.4
06/14/2023,IN,Female_Ages_<5yrs,203683,210,0.1
06/14/2023,MN,Male_Ages_25-39_yrs,588361,87732,14.9
06/14/2023,MP,Male_Ages_65-74_yrs,1641,,
06/14/2023,MO,Sex_Female,3124766,519897,16.6
06/14/2023,MP,Female_Ages_<2yrs,706,,
06/14/2023,NM,Ages_2-4_yrs,74633,1097,1.5
06/14/2023,NM,Female_Ages_2-4_yrs,36582,540,1.5
06/14/2023,MT,Female_Ages_<2yrs,11278,14,0.1
06/14/2023,NY,Male_Ages_<5yrs,576910,7010,1.2
06/14/2023,OH,Ages_2-4_yrs,421094,5752,1.4
06/14/2023,PW,Female_Ages_25-39_yrs,1979,240,12.1
06/14/2023,PW,Male_Ages_75+_yrs,180,47,26.1
06/14/2023,OR,Ages_18-24_yrs,363022,39498,10.9
06/14/2023,PR,Ages_2-4_yrs,75500,166,0.2
06/14/2023,VT,Ages_75+_yrs,49833,39333,78.9
06/14/2023,WI,Female_Ages_65-74_yrs,306271,185626,60.6
06/14/2023,VI,Female_Ages_25-39_yrs,10231,145,1.4
06/14/2023,WV,Male_Ages_65+_yrs,167392,56217,33.6
06/14/2023,AK,Female_Ages_<2yrs,9717,,
06/14/2023,FL,Male_Ages_<2yrs,227774,,
06/14/2023,CA,Male_Ages_25-49_yrs,7051172,1075017,15.2
06/14/2023,GA,Female_Ages_18-24_yrs,498790,25760,5.2
06/14/2023,HI,Male_Ages_2-4_yrs,26626,400,1.5
06/14/2023,KS,Female_Ages_40-49_yrs,165510,25411,15.4
06/14/2023,KY,Female_Ages_75+_yrs,179170,68140,38
06/14/2023,IL,Male_Ages_25-49_yrs,2104875,,
06/14/2023,MH,Male_Ages_25-39_yrs,9156,,
06/14/2023,MA,Ages_65-74_yrs,673305,461594,68.6
06/14/2023,MI,Ages_<2yrs,219873,,
06/14/2023,KS,Ages_5-11_yrs,276286,10863,3.9
06/14/2023,KY,Male_Ages_12-17_yrs,174626,7120,4.1
06/14/2023,LA,Ages_18-24_yrs,419043,9835,2.3
06/14/2023,NC,Ages_<2yrs,239468,3063,1.3
06/14/2023,MI,Male_Ages_75+_yrs,301640,,
06/14/2023,MS,Sex_Male,1442292,92029,6.4
06/14/2023,NE,Male_Ages_<2yrs,25957,,
06/14/2023,NM,Ages_12-17_yrs,166440,19107,11.5
06/14/2023,MO,Ages_<5yrs,368080,4920,1.3
06/14/2023,NE,Male_Ages_65+_yrs,140853,,
06/14/2023,NY,Male_Ages_25-39_yrs,2066934,230664,11.2
06/14/2023,NC,Ages_65-74_yrs,1046508,412302,39.4
06/14/2023,OR,Female_Ages_12-17_yrs,144625,21094,14.6
06/14/2023,OH,Ages_40-49_yrs,1387186,175397,12.6
06/14/2023,PW,Male_Ages_5-11_yrs,900,35,3.9
06/14/2023,OK,Sex_Unknown,,906,
06/14/2023,UT,Male_Ages_40-49_yrs,198074,,
06/14/2023,UT,Ages_18-24_yrs,362079,,
06/14/2023,PR,Male_Ages_40-49_yrs,190962,13247,6.9
06/14/2023,TN,Age_Unknown,,,
06/14/2023,SC,Age_Unknown,,,
06/14/2023,SC,Male_Ages_5-11_yrs,221470,,
06/14/2023,TN,Female_Ages_18-24_yrs,301397,,
06/14/2023,WV,Female_Ages_65-74_yrs,113196,35130,31
06/14/2023,VT,Ages_65-74_yrs,75206,54015,71.8
06/14/2023,WA,Female_Ages_40-49_yrs,467958,131111,28
06/14/2023,WY,Ages_5-11_yrs,53107,,
06/14/2023,WY,Male_Ages_12-17_yrs,23626,,
06/14/2023,WY,Female_Ages_65-74_yrs,29971,,
06/14/2023,AL,Ages_50-64_yrs,965332,99669,10.3
06/14/2023,AL,Female_Ages_5-11_yrs,206886,1001,0.5
06/14/2023,AL,Male_Ages_50-64_yrs,462120,43127,9.3
06/14/2023,AL,Ages_75+_yrs,348390,90216,25.9
06/14/2023,AR,Ages_40-49_yrs,360371,28154,7.8
06/14/2023,AS,Ages_75+_yrs,1049,,
06/14/2023,DC,Ages_18-24_yrs,72566,,
06/14/2023,CA,Male_Ages_65-74_yrs,1576735,820735,52.1
06/14/2023,DC,Ages_40-49_yrs,83623,,
06/14/2023,GA,Ages_<5yrs,656566,4947,0.8
06/14/2023,DE,Male_Ages_12-17_yrs,35198,,
06/14/2023,DE,Male_Ages_75+_yrs,32539,,
06/14/2023,ID,Female_Ages_25-49_yrs,278702,27537,9.9
06/14/2023,IL,Male_Ages_<5yrs,381715,,
06/14/2023,ID,Male_Ages_18-24_yrs,85302,3353,3.9
06/14/2023,IN,Male_Ages_65-74_yrs,299086,99485,33.3
06/14/2023,KS,Ages_25-39_yrs,574352,52075,9.1
06/14/2023,KS,Sex_Unknown,,858,
06/14/2023,MI,Female_Ages_2-4_yrs,169613,,
06/14/2023,LA,Ages_65-74_yrs,442534,111090,25.1
06/14/2023,MA,Male_Ages_65+_yrs,508542,366320,72
06/14/2023,MS,Male_Ages_12-17_yrs,124573,1950,1.6
06/14/2023,MH,Male_Ages_65+_yrs,1841,,
06/14/2023,MS,Sex_Female,1533857,115515,7.5
06/14/2023,NC,Ages_18-24_yrs,990587,56112,5.7
06/14/2023,NJ,Female_Ages_12-17_yrs,330720,26191,7.9
06/14/2023,NJ,Male_Ages_40-49_yrs,562984,75378,13.4
06/14/2023,OH,Female_Ages_40-49_yrs,699763,95354,13.6
06/14/2023,OR,Male_Ages_2-4_yrs,72051,1187,1.6
06/14/2023,NH,Ages_50-64_yrs,311364,,
06/14/2023,NH,Sex_Unknown,,,
06/14/2023,SC,Ages_65-74_yrs,570600,,
06/14/2023,TN,Male_Ages_75+_yrs,190047,,
06/14/2023,RI,Male_Ages_25-39_yrs,109105,15758,14.4
06/14/2023,VI,Age_Unknown,,,
06/14/2023,VI,Male_Ages_18-24_yrs,3504,24,0.7
06/14/2023,WA,Female_Ages_65+_yrs,657446,428725,65.2
06/14/2023,VT,Male_Ages_25-49_yrs,91824,20575,22.4
06/14/2023,SC,Male_Ages_25-49_yrs,792118,,
06/14/2023,VI,Female_Ages_<5yrs,3244,,
06/14/2023,TX,Female_Ages_40-49_yrs,1872959,,
06/14/2023,WV,Male_Ages_18-24_yrs,79589,1970,2.5
06/14/2023,AR,Male_Ages_<2yrs,37608,117,0.3
06/14/2023,AS,Male_Ages_25-39_yrs,4551,,
06/14/2023,DC,Male_Ages_18-24_yrs,32655,,
06/14/2023,CT,Male_Ages_12-17_yrs,136608,15801,11.6
06/14/2023,GA,Male_Ages_65-74_yrs,420951,131556,31.3
06/14/2023,GU,Female_Ages_12-17_yrs,7979,,
06/14/2023,FL,Sex_Female,10980681,,
06/14/2023,IN,Male_Ages_65+_yrs,480630,173183,36
06/14/2023,LA,Ages_12-17_yrs,362154,6635,1.8
06/14/2023,MD,Female_Ages_18-24_yrs,258448,39678,15.4
06/14/2023,MN,Male_Ages_18-24_yrs,251901,24503,9.7
06/14/2023,MO,Male_Ages_<2yrs,73304,1101,1.5
06/14/2023,MO,Female_Ages_75+_yrs,266038,112417,42.3
06/14/2023,MN,Female_Ages_<5yrs,171623,6123,3.6
06/14/2023,NH,Male_Ages_40-49_yrs,80003,,
06/14/2023,NV,Male_Ages_40-49_yrs,199420,19326,9.7
06/14/2023,OH,Female_Ages_25-49_yrs,1833789,211968,11.6
06/14/2023,OH,Ages_75+_yrs,857077,405777,47.3
06/14/2023,NE,Ages_65+_yrs,312458,,
06/14/2023,NE,Ages_<2yrs,50631,,
06/14/2023,OR,Male_Ages_25-49_yrs,727070,113644,15.6
06/14/2023,PA,Ages_50-64_yrs,2635384,598730,22.7
06/14/2023,PW,Male_Ages_25-49_yrs,5192,468,9
06/14/2023,PW,Ages_50-64_yrs,4023,556,13.8
06/14/2023,PA,Male_Ages_25-39_yrs,1268414,124005,9.8
06/14/2023,PR,Female_Ages_25-39_yrs,305898,13881,4.5
06/14/2023,PW,Female_Ages_18-24_yrs,1162,37,3.2
06/14/2023,UT,Male_Ages_50-64_yrs,225034,,
06/14/2023,WY,Male_Ages_65-74_yrs,30619,,
06/14/2023,VI,Male_Ages_50-64_yrs,10766,532,4.9
06/14/2023,WI,Ages_5-11_yrs,492146,31288,6.4
06/14/2023,VT,Ages_25-39_yrs,111427,26407,23.7
06/14/2023,VT,Male_Ages_<5yrs,14917,829,5.6
06/14/2023,WV,Male_Ages_25-49_yrs,275032,14580,5.3
06/14/2023,AK,Female_Ages_<5yrs,24927,,
06/14/2023,CO,Female_Ages_65+_yrs,455637,274453,60.2
06/14/2023,CO,Age_Unknown,,,
06/14/2023,FM,Female_Ages_12-17_yrs,6140,,
06/14/2023,DE,Female_Ages_40-49_yrs,57121,,
06/14/2023,CO,Male_Ages_18-24_yrs,275206,18996,6.9
06/14/2023,HI,Female_Ages_50-64_yrs,133405,43868,32.9
06/14/2023,IA,Female_Ages_40-49_yrs,177967,31617,17.8
06/14/2023,FM,Ages_2-4_yrs,5706,,
06/14/2023,IA,Female_Ages_50-64_yrs,302178,83620,27.7
06/14/2023,LA,Female_Ages_75+_yrs,177596,45676,25.7
06/14/2023,IL,Ages_5-11_yrs,1087082,,
06/14/2023,IL,Age_Unknown,,,
06/14/2023,MI,Ages_65+_yrs,1765401,,
06/14/2023,MS,Male_Ages_65+_yrs,211886,51772,24.4
06/14/2023,MO,Male_Ages_50-64_yrs,583671,97849,16.8
06/14/2023,MT,Ages_25-39_yrs,207083,18530,8.9
06/14/2023,MO,Male_Ages_5-11_yrs,273071,8921,3.3
06/14/2023,MS,Male_Ages_25-49_yrs,460533,12008,2.6
06/14/2023,MT,Female_Ages_25-49_yrs,159136,19531,12.3
06/14/2023,NC,Female_Ages_25-49_yrs,1732680,191707,11.1
06/14/2023,OK,Ages_18-24_yrs,380905,14135,3.7
06/14/2023,OR,Female_Ages_5-11_yrs,167091,14410,8.6
06/14/2023,NY,Female_Ages_40-49_yrs,1203447,187819,15.6
06/14/2023,SD,Male_Ages_<5yrs,31383,,
06/14/2023,VA,Female_Ages_75+_yrs,326042,,
06/14/2023,TN,Female_Ages_5-11_yrs,286269,,
06/14/2023,RI,Male_Ages_65-74_yrs,49699,31309,63
06/14/2023,PW,Male_Ages_<2yrs,244,,
06/14/2023,VI,Male_Ages_65-74_yrs,5616,612,10.9
06/14/2023,WA,Female_Ages_50-64_yrs,717430,252331,35.2
06/14/2023,WV,Female_Ages_25-39_yrs,156650,9774,6.2
06/14/2023,VA,Age_Unknown,,,
06/14/2023,TX,Female_Ages_5-11_yrs,1422615,,
06/14/2023,WY,Female_Ages_18-24_yrs,24765,,
06/14/2023,WI,Male_Ages_75+_yrs,176877,121719,68.8
06/14/2023,WV,Male_Ages_5-11_yrs,72425,976,1.3
06/14/2023,AL,Ages_25-39_yrs,951374,29096,3.1
06/14/2023,AS,Male_Ages_18-24_yrs,2765,,
06/14/2023,AZ,Female_Ages_65-74_yrs,401078,168868,42.1
06/14/2023,AZ,Female_Ages_65+_yrs,706272,303058,42.9
06/14/2023,CO,Ages_5-11_yrs,490474,41187,8.4
06/14/2023,FL,Ages_18-24_yrs,1742768,,
06/14/2023,CO,Male_Ages_65-74_yrs,249586,136132,54.5
06/14/2023,GA,Ages_75+_yrs,590953,207596,35.1
06/14/2023,FM,Male_Ages_65+_yrs,2168,,
06/14/2023,KY,Female_Ages_65-74_yrs,238221,86889,36.5
06/14/2023,IL,Ages_12-17_yrs,983859,,
06/14/2023,KY,Ages_<2yrs,107266,599,0.6
06/14/2023,MA,Female_Ages_12-17_yrs,234271,51486,22
06/14/2023,MH,Age_Unknown,,,
06/14/2023,IL,Male_Ages_40-49_yrs,788805,,
06/14/2023,IN,Ages_5-11_yrs,608840,14628,2.4
06/14/2023,MO,Ages_18-24_yrs,561504,30734,5.5
06/14/2023,MO,Ages_25-49_yrs,1943091,185855,9.6
06/14/2023,NC,Male_Ages_50-64_yrs,976029,176630,18.1
06/14/2023,MS,Ages_<2yrs,71756,13,0
06/14/2023,ND,Female_Ages_18-24_yrs,39059,2673,6.8
06/14/2023,MT,Sex_Unknown,,758,
06/14/2023,OH,Female_Ages_5-11_yrs,487480,20054,4.1
06/14/2023,NE,Female_Ages_2-4_yrs,38882,,
06/14/2023,NE,Sex_Male,966449,,
06/14/2023,OR,Sex_Female,2127010,556847,26.2
06/14/2023,NJ,Male_Ages_65-74_yrs,383398,164151,42.8
06/14/2023,NM,Female_Ages_40-49_yrs,119055,26942,22.6
06/14/2023,RI,Ages_18-24_yrs,109551,14418,13.2
06/14/2023,PW,Male_Ages_2-4_yrs,354,,
06/14/2023,PR,Male_Ages_2-4_yrs,38547,87,0.2
06/14/2023,VI,Female_Ages_50-64_yrs,11682,700,6
06/14/2023,TX,Male_Ages_2-4_yrs,627078,,
06/14/2023,TN,Ages_50-64_yrs,1327981,,
06/14/2023,SD,Female_Ages_25-39_yrs,82026,,
06/14/2023,WI,Female_Ages_25-39_yrs,545614,89212,16.4
06/14/2023,WI,Female_Ages_12-17_yrs,216785,24955,11.5
06/14/2023,WV,Ages_18-24_yrs,153786,5351,3.5
06/14/2023,WI,Female_Ages_18-24_yrs,268200,33081,12.3
06/14/2023,WY,Male_Ages_<5yrs,18104,,
06/14/2023,AK,Male_Ages_12-17_yrs,29377,,
06/14/2023,AS,Female_Ages_40-49_yrs,2632,,
06/14/2023,AK,Female_Ages_2-4_yrs,15210,,
06/14/2023,AZ,Female_Ages_<5yrs,210274,540,0.3
06/14/2023,DC,Female_Ages_25-39_yrs,119976,,
06/14/2023,DE,Ages_2-4_yrs,33430,,
06/14/2023,FL,Male_Ages_25-39_yrs,2090248,,
06/14/2023,GU,Female_Ages_<5yrs,7606,,
06/14/2023,FL,Female_Ages_25-39_yrs,2045915,,
06/14/2023,IL,Ages_<2yrs,289659,,
06/14/2023,ID,Ages_40-49_yrs,211731,23967,11.3
06/14/2023,IA,Male_Ages_40-49_yrs,183191,25140,13.7
06/14/2023,LA,Female_Ages_<2yrs,57352,16,0
06/14/2023,MD,Male_Ages_65+_yrs,414946,257028,61.9
06/14/2023,MD,Ages_50-64_yrs,1228212,392786,32
06/14/2023,KY,Male_Ages_40-49_yrs,274458,23174,8.4
06/14/2023,MH,Female_Ages_<2yrs,1696,,
06/14/2023,MP,Female_Ages_50-64_yrs,5586,,
06/14/2023,ME,Male_Ages_<2yrs,12379,578,4.7
06/14/2023,MN,Ages_75+_yrs,389323,286185,73.5
06/14/2023,MS,Female_Ages_12-17_yrs,119286,1886,1.6
06/14/2023,NY,Male_Ages_12-17_yrs,688889,53267,7.7
06/14/2023,NJ,Male_Ages_12-17_yrs,344043,25238,7.3
06/14/2023,NV,Male_Ages_<2yrs,36585,142,0.4
06/14/2023,PA,Ages_<5yrs,697924,14586,2.1
06/14/2023,PR,Male_Ages_<5yrs,60020,121,0.2
06/14/2023,OR,Male_Ages_50-64_yrs,383693,96030,25
06/14/2023,NM,Sex_Female,1059397,268108,25.3
06/14/2023,SD,Female_Ages_12-17_yrs,34401,,
06/14/2023,PA,Ages_18-24_yrs,1142159,93317,8.2
06/14/2023,PA,Ages_12-17_yrs,914154,82486,9
06/14/2023,PR,Sex_Unknown,,624,
06/14/2023,UT,Female_Ages_<2yrs,47075,,
06/14/2023,RI,Ages_5-11_yrs,77349,5850,7.6
06/14/2023,RI,Male_Ages_25-49_yrs,169292,27372,16.2
06/14/2023,SD,Male_Ages_<2yrs,12287,,
06/14/2023,TX,Female_Ages_12-17_yrs,1228799,,
06/14/2023,VI,Sex_Unknown,,25,
06/14/2023,AZ,Ages_65-74_yrs,751699,310024,41.2
06/14/2023,AR,Ages_50-64_yrs,565312,80504,14.2
06/14/2023,AK,Female_Ages_65+_yrs,46139,,
06/14/2023,AS,Male_Ages_65-74_yrs,1051,,
06/14/2023,AL,Male_Ages_75+_yrs,140618,39222,27.9
06/14/2023,DC,Female_Ages_2-4_yrs,13145,,
06/14/2023,AS,Female_Ages_<2yrs,813,,
06/14/2023,AZ,Female_Ages_12-17_yrs,278232,23762,8.5
06/14/2023,DE,Male_Ages_65-74_yrs,52012,,
06/14/2023,CO,Female_Ages_2-4_yrs,99513,2409,2.4
06/14/2023,GA,Male_Ages_<5yrs,334896,2542,0.8
06/14/2023,FL,Sex_Unknown,,,
06/14/2023,LA,Ages_25-49_yrs,1517578,66584,4.4
06/14/2023,MA,Female_Ages_<2yrs,69050,1928,2.8
06/14/2023,MN,Female_Ages_2-4_yrs,105299,3071,2.9
06/14/2023,MA,Ages_25-49_yrs,2271883,577053,25.4
06/14/2023,NC,Female_Ages_12-17_yrs,391651,27576,7
06/14/2023,MP,Ages_5-11_yrs,5812,,
06/14/2023,ME,Ages_<2yrs,24390,1129,4.6
06/14/2023,MS,Male_Ages_5-11_yrs,137992,772,0.6
06/14/2023,MS,Male_Ages_<5yrs,93187,23,0
06/14/2023,NV,Female_Ages_2-4_yrs,55664,261,0.5
06/14/2023,NM,Ages_<2yrs,46353,662,1.4
06/14/2023,ND,Female_Ages_65+_yrs,64523,31101,48.2
06/14/2023,NY,Ages_<2yrs,447919,5938,1.3
06/14/2023,PA,Ages_25-49_yrs,3996471,518534,13
06/14/2023,NE,Ages_40-49_yrs,221837,,
06/14/2023,PA,Female_Ages_75+_yrs,623327,293540,47.1
06/14/2023,NJ,Age_Unknown,,,
06/14/2023,NM,Ages_18-24_yrs,195875,17757,9.1
06/14/2023,PA,Male_Ages_<2yrs,139298,3221,2.3
06/14/2023,NV,Ages_65-74_yrs,303363,112726,37.2
06/14/2023,RI,Sex_Male,515675,125101,24.3
06/14/2023,TN,Ages_25-39_yrs,1385184,,
06/14/2023,PA,Ages_40-49_yrs,1495820,225124,15.1
06/14/2023,VI,Sex_Female,55657,2414,4.3
06/14/2023,VT,Male_Ages_2-4_yrs,9212,457,5
06/14/2023,TX,Female_Ages_<5yrs,975267,,
06/14/2023,TX,Male_Ages_25-49_yrs,5078310,,
06/14/2023,WI,Ages_25-39_yrs,1114723,156999,14.1
06/14/2023,WA,Ages_<2yrs,176387,8190,4.6
06/14/2023,WI,Female_Ages_<5yrs,161795,3705,2.3
06/14/2023,AR,Male_Ages_40-49_yrs,177807,11867,6.7
06/14/2023,AZ,Ages_<2yrs,164994,457,0.3
06/14/2023,AS,Ages_65-74_yrs,2229,,
06/14/2023,AK,Sex_Male,381418,,
06/14/2023,CA,Sex_Unknown,,10771,
06/14/2023,AS,Male_Ages_<5yrs,2202,,
06/14/2023,FM,Age_Unknown,,,
06/14/2023,GA,Ages_25-49_yrs,3586911,253839,7.1
06/14/2023,IA,Sex_Male,1571075,289416,18.4
06/14/2023,IN,Male_Ages_<2yrs,83274,115,0.1
06/14/2023,GU,Female_Ages_18-24_yrs,8754,,
06/14/2023,IN,Male_Ages_50-64_yrs,629457,81702,13
06/14/2023,LA,Ages_<2yrs,116986,33,0
06/14/2023,KS,Ages_2-4_yrs,113969,1332,1.2
06/14/2023,MH,Ages_50-64_yrs,7700,,
06/14/2023,LA,Male_Ages_25-39_yrs,483882,15283,3.2
06/14/2023,ME,Male_Ages_25-39_yrs,121223,17571,14.5
06/14/2023,MH,Male_Ages_65-74_yrs,1399,,
06/14/2023,MT,Male_Ages_40-49_yrs,60864,6854,11.3
06/14/2023,MD,Ages_5-11_yrs,520856,42187,8.1
06/14/2023,MT,Ages_<5yrs,61156,95,0.2
06/14/2023,ND,Male_Ages_25-39_yrs,89087,5433,6.1
06/14/2023,NJ,Male_Ages_75+_yrs,254744,119230,46.8
06/14/2023,MT,Female_Ages_65-74_yrs,62678,28461,45.4
06/14/2023,NC,Male_Ages_12-17_yrs,406499,26492,6.5
06/14/2023,NJ,Male_Ages_50-64_yrs,889733,186340,20.9
06/14/2023,NY,Ages_65-74_yrs,1859922,816224,43.9
06/14/2023,ND,Ages_65+_yrs,119845,59366,49.5
06/14/2023,NM,Male_Ages_25-39_yrs,215824,22868,10.6
06/14/2023,NE,Female_Ages_25-39_yrs,187328,,
06/14/2023,NE,Male_Ages_75+_yrs,55358,,
06/14/2023,OK,Ages_12-17_yrs,320490,13040,4.1
06/14/2023,NH,Ages_40-49_yrs,161333,,
06/14/2023,OH,Female_Ages_65+_yrs,1144245,512191,44.8
06/14/2023,NV,Female_Ages_25-39_yrs,327428,24350,7.4
06/14/2023,SC,Ages_40-49_yrs,618709,,
06/14/2023,RI,Female_Ages_50-64_yrs,114942,38282,33.3
06/14/2023,OK,Ages_5-11_yrs,376215,6866,1.8
06/14/2023,SD,Ages_65+_yrs,151871,,
06/14/2023,PR,Male_Ages_12-17_yrs,116019,3308,2.9
06/14/2023,SD,Female_Ages_40-49_yrs,46578,,
06/14/2023,WA,Male_Ages_65-74_yrs,348247,207404,59.6
06/14/2023,SC,Female_Ages_40-49_yrs,318958,,
06/14/2023,SD,Ages_5-11_yrs,85391,,
06/14/2023,WI,Male_Ages_2-4_yrs,103406,2125,2.1
06/14/2023,AK,Female_Ages_18-24_yrs,29602,,
06/14/2023,AK,Female_Ages_50-64_yrs,65688,,
06/14/2023,AR,Female_Ages_18-24_yrs,136932,6012,4.4
06/14/2023,AK,Male_Ages_65-74_yrs,31507,,
06/14/2023,AS,Male_Ages_<2yrs,861,,
06/14/2023,AL,Female_Ages_50-64_yrs,503212,55921,11.1
06/14/2023,CT,Ages_75+_yrs,277425,182709,65.9
06/14/2023,AR,Ages_25-39_yrs,589024,29599,5
06/14/2023,AZ,Ages_40-49_yrs,862389,113214,13.1
06/14/2023,CT,Ages_<2yrs,70167,1042,1.5
06/14/2023,CO,Female_Ages_25-49_yrs,1000107,207973,20.8
06/14/2023,CO,Female_Ages_50-64_yrs,534748,171350,32
06/14/2023,CT,Ages_18-24_yrs,342073,42440,12.4
06/14/2023,FM,Ages_12-17_yrs,12418,,
06/14/2023,GU,Ages_18-24_yrs,19010,,
06/14/2023,GU,Male_Ages_<2yrs,3245,,
06/14/2023,FL,Female_Ages_12-17_yrs,710279,,
06/14/2023,DE,Female_Ages_75+_yrs,43509,,
06/14/2023,ID,Male_Ages_65-74_yrs,85990,33756,39.3
06/14/2023,IA,Male_Ages_50-64_yrs,297811,67180,22.6
06/14/2023,KS,Female_Ages_65-74_yrs,142043,67577,47.6
06/14/2023,KY,Ages_75+_yrs,302688,122825,40.6
06/14/2023,KY,Male_Ages_65-74_yrs,209655,75465,36
